NodeIndex,X,Y,Z,Weight,Strain,CutLocation,TotalWeight
30052,5.0741,6,0.05,0.216306469894261,7.4388e-06,1.6,1
30979,5.166,6,0,0.184548569751815,0.00047464,1.6,1
9919,5.0741,5.9091,0,0.128866751719951,0.00047633,1.6,1
8903,7.0953,6,0,0.833943003732545,0.00042414,1.6,1
30074,7.0953,6,0.05,0.0780465908507544,1.046e-05,1.6,1
30968,7.1872,6,0,0.0449487628158567,0.00042141,1.6,1
9963,7.0953,5.9091,0,0.0430616426008439,0.00042398,1.6,1
30957,9.2084,6,0,0.786995134893812,0.00036167,1.6,1
8892,9.1165,6,0,0.0791707680611745,0.00036433,1.6,1
30096,9.1165,6,0.05,0.0679242352991715,1.2556e-05,1.6,1
8891,9.3003,6,0,0.0659098617458419,0.000359,1.6,1
8881,11.138,6,0,0.371128689862103,0.000307,1.6,1
30947,11.046,6,0,0.261164633606666,0.00030955,1.6,1
30118,11.138,6,0.05,0.224563760337211,1.3178e-05,1.6,1
10051,11.138,5.9091,0,0.14314291619402,0.00030726,1.6,1
8859,15.18,6,0,0.536466085558841,0.00020029,1.6,1
30162,15.18,6,0.05,0.199238502356733,1.257e-05,1.6,1
30924,15.272,6,0,0.149018357099673,0.00019799,1.6,1
10139,15.18,5.9091,0,0.115277054984753,0.00020075,1.6,1
30914,17.11,6,0,0.754388794457882,0.00015284,1.6,1
8849,17.018,6,0,0.0919986334704543,0.00015505,1.6,1
30182,17.018,6,0.05,0.0785480814353513,1.1896e-05,1.6,1
30181,17.11,6,0.1,0.0750644906363124,0.00015284,1.6,1
8826,21.244,6,0,0.331896784868884,5.7959e-05,1.6,1
30892,21.152,6,0,0.304238719463158,5.9979e-05,1.6,1
30228,21.244,6,0.05,0.219260274309364,8.6781e-06,1.6,1
10271,21.244,5.9091,0,0.144604221358594,5.8777e-05,1.6,1
30980,5.0944,6,0,0.84903840450627,0.0004741,1.7,1
8914,5.1867,6,0,0.0548398508100872,0.00047288,1.7,1
8915,5.0022,6,0,0.0486156959635441,0.00047533,1.7,1
30052,5.1867,6,0.05,0.0475060487200985,7.5995e-06,1.7,1
30969,7.1233,6,0,0.543835808709301,0.00042324,1.7,1
8904,7.0311,6,0,0.183909642132471,0.00042597,1.7,1
30072,7.0311,6,0.05,0.148846387318013,1.0275e-05,1.7,1
30071,7.1233,6,0.1,0.123408161840215,0.00042324,1.7,1
8892,9.2444,6,0,0.329842093324461,0.00036064,1.7,1
30958,9.1522,6,0,0.30638052183278,0.00036331,1.7,1
30096,9.2444,6,0.05,0.219012664816166,1.2582e-05,1.7,1
10104,9.2444,5.9091,0,0.144764720026594,0.00036074,1.7,1
8882,11.089,6,0,0.67990213067319,0.00030836,1.7,1
30116,11.089,6,0.05,0.146084983841044,1.3152e-05,1.7,1
30947,11.181,6,0,0.0923323881161064,0.00030581,1.7,1
10144,11.089,5.9091,0,0.0816804973696594,0.00030862,1.7,1
30925,15.239,6,0,0.378537877976872,0.00019882,1.7,1
8860,15.147,6,0,0.278546740398091,0.00020114,1.7,1
30160,15.147,6,0.05,0.202613130892771,1.2578e-05,1.7,1
10232,15.147,5.9091,0,0.140302250732265,0.0002016,1.7,1
30915,17.083,6,0,0.63365360331822,0.00015347,1.7,1
8849,17.176,6,0,0.141738306005422,0.00015125,1.7,1
30182,17.176,6,0.05,0.118410602045247,1.1826e-05,1.7,1
30179,17.083,6,0.1,0.106197488631111,0.00015347,1.7,1
8827,21.233,6,0,0.407928649781493,5.8189e-05,1.7,1
30893,21.141,6,0,0.228163482081178,6.0217e-05,1.7,1
30226,21.233,6,0.05,0.22470431828702,8.6935e-06,1.7,1
10364,21.233,5.9091,0,0.139203549850309,5.9007e-05,1.7,1
8915,5.0881,6,0,0.662131281540426,0.00047236,1.8,1
30050,5.0881,6,0.05,0.153305140484789,7.673e-06,1.8,1
30980,5.1799,6,0,0.0986152972506998,0.00047117,1.8,1
10012,5.0881,5.9091,0,0.0859482807240847,0.00047265,1.8,1
8904,7.1078,6,0,0.750476196681728,0.00042363,1.8,1
30072,7.1078,6,0.05,0.115675211515818,1.0294e-05,1.8,1
30970,7.016,6,0,0.069687075406165,0.00042632,1.8,1
10056,7.1078,5.9091,0,0.0641615163962885,0.00042346,1.8,1
30958,9.2193,6,0,0.597066722378233,0.00036139,1.8,1
8893,9.1275,6,0,0.15894327919863,0.00036405,1.8,1
30094,9.1275,6,0.05,0.130844139671618,1.2453e-05,1.8,1
30093,9.2193,6,0.1,0.113145858751519,0.00036139,1.8,1
30948,11.055,6,0,0.327551240906602,0.0003093,1.8,1
8882,11.147,6,0,0.313612890229721,0.00030676,1.8,1
30116,11.147,6,0.05,0.214796607396962,1.313e-05,1.8,1
10144,11.147,5.9091,0,0.144039261466714,0.00030702,1.8,1
8860,15.187,6,0,0.641077281812646,0.00020013,1.8,1
30160,15.187,6,0.05,0.16131674570152,1.256e-05,1.8,1
30925,15.278,6,0,0.106846213635439,0.00019783,1.8,1
10232,15.187,5.9091,0,0.0907597588503952,0.00020059,1.8,1
30915,17.115,6,0,0.663778222195559,0.00015272,1.8,1
8850,17.023,6,0,0.129307445882223,0.00015493,1.8,1
30180,17.023,6,0.05,0.108449169796515,1.189e-05,1.8,1
30179,17.115,6,0.1,0.0984651621257027,0.00015272,1.8,1
8827,21.246,6,0,0.319633432140533,5.7914e-05,1.8,1
30893,21.154,6,0,0.319633432140533,5.9932e-05,1.8,1
30226,21.246,6,0.05,0.21640990269944,8.6745e-06,1.8,1
10364,21.246,5.9091,0,0.144323233019493,5.8733e-05,1.8,1
30981,5.1078,6,0,0.799930750721394,0.00046989,1.9,1
8916,5.0157,6,0,0.0740149449066105,0.00047065,1.9,1
30048,5.0157,6,0.05,0.0636597058157229,7.8407e-06,1.9,1
8915,5.2,6,0,0.0623945985562722,0.00046912,1.9,1
30970,7.1353,6,0,0.413345938145521,0.00042273,1.9,1
8905,7.0431,6,0,0.256434299060406,0.00042542,1.9,1
30070,7.0431,6,0.05,0.192629531003422,1.0096e-05,1.9,1
30069,7.1353,6,0.1,0.137590231790651,0.00042273,1.9,1
30959,9.1627,6,0,0.394791874975248,0.00036305,1.9,1
8893,9.2549,6,0,0.268228359500489,0.00036037,1.9,1
30094,9.2549,6,0.05,0.198309382944043,1.2475e-05,1.9,1
10197,9.2549,5.9091,0,0.138670382580221,0.00036046,1.9,1
8883,11.098,6,0,0.92234999453186,0.00030813,1.9,1
30114,11.098,6,0.05,0.0368645199525105,1.31e-05,1.9,1
30948,11.19,6,0,0.0204966665451411,0.00030558,1.9,1
10237,11.098,5.9091,0,0.0202888189704889,0.00030838,1.9,1
30926,15.245,6,0,0.327551240906597,0.00019867,1.9,1
8861,15.153,6,0,0.313612890229728,0.00020098,1.9,1
30158,15.153,6,0.05,0.214796607396962,1.2567e-05,1.9,1
10325,15.153,5.9091,0,0.144039261466713,0.00020144,1.9,1
30916,17.088,6,0,0.716155408722266,0.00015335,1.9,1
8850,17.18,6,0,0.107423311308346,0.00015114,1.9,1
30180,17.18,6,0.05,0.0910947858000877,1.182e-05,1.9,1
30177,17.088,6,0.1,0.0853264941692999,0.00015335,1.9,1
8828,21.235,6,0,0.392646444603724,5.8146e-05,1.9,1
30894,21.143,6,0,0.241098694054925,6.0172e-05,1.9,1
30224,21.235,6,0.05,0.225167950628378,8.69e-06,1.9,1
10457,21.235,5.9091,0,0.141086910712973,5.8964e-05,1.9,1
8916,5.1022,6,0,0.91513595585725,0.00046763,2,1
30048,5.1022,6,0.05,0.0402270610912255,7.9587e-06,2,1
30982,5.0105,6,0,0.0224949620434207,0.00046776,2,1
10105,5.1022,5.9091,0,0.0221420210081037,0.00046811,2,1
8905,7.1204,6,0,0.53110744169798,0.00042306,2,1
30070,7.1204,6,0.05,0.200635084769511,1.0105e-05,2,1
30971,7.0287,6,0,0.151957809405877,0.00042571,2,1
10149,7.1204,5.9091,0,0.116299664126632,0.00042289,2,1
30959,9.2304,6,0,0.460601243249351,0.0003611,2,1
8894,9.1387,6,0,0.22842214999642,0.00036376,2,1
30092,9.1387,6,0.05,0.177007499509441,1.2334e-05,2,1
30091,9.2304,6,0.1,0.133969107244788,0.0003611,2,1
30949,11.065,6,0,0.415628982193242,0.00030906,2,1
8883,11.157,6,0,0.255210778539709,0.00030651,2,1
30114,11.157,6,0.05,0.1918570284702,1.3075e-05,2,1
30111,11.065,6,0.1,0.137303210796848,0.00030906,2,1
8861,15.193,6,0,0.770545935821159,0.00019997,2,1
30158,15.193,6,0.05,0.106834533116346,1.2547e-05,2,1
30926,15.285,6,0,0.0634567241264448,0.00019767,2,1
10325,15.193,5.9091,0,0.0591628069360505,0.00020043,2,1
30916,17.12,6,0,0.587526033825243,0.0001526,2,1
8851,17.028,6,0,0.163201676062558,0.0001548,2,1
30178,17.028,6,0.05,0.134048955065329,1.1882e-05,2,1
30177,17.12,6,0.1,0.11522333504687,0.0001526,2,1
30894,21.156,6,0,0.335624087066492,5.9886e-05,2,1
8828,21.248,6,0,0.307655413144276,5.7869e-05,2,1
30224,21.248,6,0.05,0.213061165717271,8.6708e-06,2,1
10457,21.248,5.9091,0,0.14365933407196,5.8687e-05,2,1
30982,5.1215,6,0,0.567134822273392,0.00046468,2.1,1
8917,5.0294,6,0,0.172711029445868,0.00046487,2.1,1
30046,5.0294,6,0.05,0.140944274782947,8.2238e-06,2.1,1
30045,5.1215,6,0.1,0.119209873497794,0.00046468,2.1,1
8906,7.0554,6,0,0.328397279216432,0.0004248,2.1,1
30971,7.1475,6,0,0.3083477611169,0.00042214,2.1,1
30068,7.0554,6,0.05,0.218600860289941,9.8994e-06,2.1,1
10242,7.0554,5.9091,0,0.144654099376727,0.00042463,2.1,1
30960,9.1734,6,0,0.503531805740611,0.00036278,2.1,1
8894,9.2655,6,0,0.204487725690067,0.0003601,2.1,1
30092,9.2655,6,0.05,0.162542023726475,1.2354e-05,2.1,1
30089,9.1734,6,0.1,0.129438444842847,0.00036278,2.1,1
8884,11.107,6,0,0.770545935821158,0.00030789,2.1,1
30112,11.107,6,0.05,0.106834533116346,1.3039e-05,2.1,1
30950,11.015,6,0,0.063456724126446,0.00031045,2.1,1
10330,11.107,5.9091,0,0.0591628069360505,0.00030814,2.1,1
8862,15.159,6,0,0.350980895022946,0.00020082,2.1,1
30927,15.251,6,0,0.282161111685103,0.00019851,2.1,1
30156,15.159,6,0.05,0.222549821384686,1.2554e-05,2.1,1
10418,15.159,5.9091,0,0.144308171907265,0.00020128,2.1,1
30917,17.093,6,0,0.81696487722147,0.00015324,2.1,1
8851,17.185,6,0,0.0672794604770783,0.00015102,2.1,1
30178,17.185,6,0.05,0.0579904689625482,1.1813e-05,2.1,1
8852,17.001,6,0,0.0577651933389037,0.00015545,2.1,1
8829,21.237,6,0,0.378132470436327,5.8102e-05,2.1,1
30895,21.145,6,0,0.254380025566251,6.0127e-05,2.1,1
30222,21.237,6,0.05,0.224929455157561,8.6863e-06,2.1,1
10550,21.237,5.9091,0,0.142558048839861,5.892e-05,2.1,1
8849,5.1402,6,0,0.357181897837275,0.00046185,2.2,1
30747,5.0477,6,0,0.274545168127317,0.00046135,2.2,1
29816,5.1402,6,0.05,0.223808048435466,8.2974e-06,2.2,1
10130,5.1402,5.9091,0,0.144464885599943,0.00046253,2.2,1
30736,7.0816,6,0,0.611578984719174,0.00042387,2.2,1
8838,7.1741,6,0,0.151863067730534,0.00042125,2.2,1
29838,7.1741,6,0.05,0.125885287015558,9.969e-06,2.2,1
29835,7.0816,6,0.1,0.110672660534734,0.00042387,2.2,1
8827,9.208,6,0,0.746082143280064,0.00036179,2.2,1
29860,9.208,6,0.05,0.117873891683571,1.2247e-05,2.2,1
30725,9.1155,6,0,0.0706349958135064,0.00036448,2.2,1
10218,9.208,5.9091,0,0.065408969222859,0.00036185,2.2,1
8817,11.057,6,0,0.338156990993411,0.00030931,2.2,1
30714,11.149,6,0,0.29675001250442,0.00030674,2.2,1
29880,11.057,6,0.05,0.220491637156434,1.3001e-05,2.2,1
10258,11.057,5.9091,0,0.144601359345736,0.00030954,2.2,1
30692,15.217,6,0,0.631767721964265,0.00019937,2.2,1
8795,15.125,6,0,0.143200683645245,0.0002017,2.2,1
29924,15.125,6,0.05,0.119150170976406,1.256e-05,2.2,1
29923,15.217,6,0.1,0.105881423414084,0.00019937,2.2,1
30682,17.066,6,0,0.42775100107235,0.00015389,2.2,1
8784,17.159,6,0,0.246500576889179,0.00015166,2.2,1
29946,17.159,6,0.05,0.188054205647681,1.1824e-05,2.2,1
29943,17.066,6,0.1,0.137694216390789,0.00015389,2.2,1
8762,21.226,6,0,0.469419075223645,5.8339e-05,2.2,1
29990,21.226,6,0.05,0.216567774986379,8.702e-06,2.2,1
30660,21.134,6,0,0.184922665997195,6.0373e-05,2.2,1
10478,21.226,5.9091,0,0.129090483792781,5.9156e-05,2.2,1
30983,5.1353,6,0,0.412814622049578,0.00045827,2.3,1
8918,5.0433,6,0,0.257008045120819,0.00045774,2.3,1
30044,5.0433,6,0.05,0.192763959931344,8.716e-06,2.3,1
30043,5.1353,6,0.1,0.13741337289826,0.00045827,2.3,1
8907,7.0678,6,0,0.414283919715435,0.00042408,2.3,1
30066,7.0678,6,0.05,0.224308763607957,9.6956e-06,2.3,1
30972,7.1598,6,0,0.223075956769846,0.00042148,2.3,1
10335,7.0678,5.9091,0,0.138331359906761,0.00042392,2.3,1
30961,9.1843,6,0,0.652509405576728,0.0003625,2.3,1
8895,9.2764,6,0,0.134088974706201,0.00035983,2.3,1
30090,9.2764,6,0.05,0.112197342325441,1.222e-05,2.3,1
30087,9.1843,6,0.1,0.10120427739163,0.0003625,2.3,1
8885,11.117,6,0,0.577233599728049,0.00030766,2.3,1
30110,11.117,6,0.05,0.185813073469686,1.2973e-05,2.3,1
30951,11.025,6,0,0.130839615938369,0.00031022,2.3,1
10423,11.117,5.9091,0,0.106113710863897,0.0003079,2.3,1
8863,15.166,6,0,0.400184117086746,0.00020067,2.3,1
30928,15.258,6,0,0.234590689326706,0.00019835,2.3,1
30154,15.166,6,0.05,0.225027539445896,1.254e-05,2.3,1
10511,15.166,5.9091,0,0.140197654140651,0.00020112,2.3,1
30918,17.098,6,0,0.940296071008283,0.00015312,2.3,1
8852,17.19,6,0,0.0208954682446541,0.0001509,2.3,1
8853,17.006,6,0,0.0200062993831791,0.00015533,2.3,1
30173,17.098,6,0.1,0.0188021613638839,0.00015312,2.3,1
8830,21.239,6,0,0.364276673275186,5.8057e-05,2.3,1
30896,21.147,6,0,0.268052646372312,6.0081e-05,2.3,1
30220,21.239,6,0.05,0.224041737586665,8.6825e-06,2.3,1
10643,21.239,5.9091,0,0.143628942765837,5.8875e-05,2.3,1
30748,5.0611,6,0,0.380343766406304,0.00045348,2.4,1
8850,5.1534,6,0,0.277066900996348,0.00045485,2.4,1
29814,5.1534,6,0.05,0.202248684127436,8.7648e-06,2.4,1
10223,5.1534,5.9091,0,0.140340648469912,0.00045581,2.4,1
30737,7.0935,6,0,0.828644710002848,0.00042312,2.4,1
8839,7.1859,6,0,0.0627030339350225,0.00042056,2.4,1
8840,7.0011,6,0,0.0544609768960414,0.00042568,2.4,1
29836,7.1859,6,0.05,0.0541912791660885,9.76e-06,2.4,1
8828,9.2184,6,0,0.557910382619505,0.00036153,2.4,1
29858,9.2184,6,0.05,0.192678486996893,1.2105e-05,2.4,1
30726,9.126,6,0,0.138723662705402,0.00036421,2.4,1
10311,9.2184,5.9091,0,0.1106874676782,0.00036158,2.4,1
8818,11.066,6,0,0.400184117086746,0.00030908,2.4,1
30715,11.158,6,0,0.234590689326706,0.00030652,2.4,1
29878,11.066,6,0.05,0.225027539445896,1.2929e-05,2.4,1
10351,11.066,5.9091,0,0.140197654140651,0.00030931,2.4,1
30693,15.223,6,0,0.547226272941224,0.00019922,2.4,1
8796,15.131,6,0,0.182408757647089,0.00020154,2.4,1
29922,15.131,6,0.05,0.147705462825914,1.2546e-05,2.4,1
29921,15.223,6,0.1,0.122659506585774,0.00019922,2.4,1
30683,17.071,6,0,0.478761426283049,0.00015377,2.4,1
8785,17.164,6,0,0.216938771284506,0.00015155,2.4,1
29944,17.164,6,0.05,0.170953039378049,1.1817e-05,2.4,1
29941,17.071,6,0.1,0.133346763054396,0.00015377,2.4,1
8763,21.228,6,0,0.450352119174567,5.8296e-05,2.4,1
29988,21.228,6,0.05,0.220043562634302,8.6983e-06,2.4,1
30661,21.136,6,0,0.197029052138889,6.0328e-05,2.4,1
10571,21.228,5.9091,0,0.132575266052243,5.9113e-05,2.4,1
30985,5.0746,6,0,0.518372653430256,0.00044377,2.5,1
8919,5.167,6,0,0.196517393986987,0.0004462,2.5,1
30042,5.167,6,0.05,0.157495546875856,9.3657e-06,2.5,1
30039,5.0746,6,0.1,0.127614405706901,0.00044377,2.5,1
30974,7.1057,6,0,0.846841059127669,0.00042222,2.5,1
8909,7.0133,6,0,0.0556746717073561,0.00042469,2.5,1
8908,7.198,6,0,0.0492550411941603,0.00041974,2.5,1
30062,7.0133,6,0.05,0.0482292279708143,9.2944e-06,2.5,1
8897,9.229,6,0,0.441736514547111,0.00036126,2.5,1
30086,9.229,6,0.05,0.221627200261049,1.1951e-05,2.5,1
30963,9.1367,6,0,0.202375338418107,0.00036394,2.5,1
10569,9.229,5.9091,0,0.134260946773732,0.00036129,2.5,1
8887,11.075,6,0,0.480759571445681,0.00030885,2.5,1
30106,11.075,6,0.05,0.215002216517244,1.2852e-05,2.5,1
30952,11.168,6,0,0.176749842443269,0.0003063,2.5,1
10609,11.075,5.9091,0,0.127488369593806,0.00030908,2.5,1
30930,15.23,6,0,0.468047984153996,0.00019907,2.5,1
8865,15.137,6,0,0.222879992454296,0.00020139,2.5,1
30150,15.137,6,0.05,0.174579424801462,1.253e-05,2.5,1
30149,15.23,6,0.1,0.134492598590246,0.00019907,2.5,1
30920,17.076,6,0,0.534570244723964,0.00015365,2.5,1
8854,17.168,6,0,0.188671851079059,0.00015143,2.5,1
30172,17.168,6,0.05,0.152003667880284,1.1808e-05,2.5,1
30169,17.076,6,0.1,0.124754236316693,0.00015365,2.5,1
8832,21.23,6,0,0.432568527377827,5.8253e-05,2.5,1
30216,21.23,6,0.05,0.222554671267434,8.6945e-06,2.5,1
30898,21.138,6,0,0.209307351957029,6.0283e-05,2.5,1
10829,21.23,5.9091,0,0.135569449397711,5.907e-05,2.5,1
30985,5.0746,6,0,0.518372653430256,0.00044377,2.6,1
8919,5.167,6,0,0.196517393986987,0.0004462,2.6,1
30042,5.167,6,0.05,0.157495546875856,9.3657e-06,2.6,1
30039,5.0746,6,0.1,0.127614405706901,0.00044377,2.6,1
30974,7.1057,6,0,0.846841059127669,0.00042222,2.6,1
8909,7.0133,6,0,0.0556746717073561,0.00042469,2.6,1
8908,7.198,6,0,0.0492550411941603,0.00041974,2.6,1
30062,7.0133,6,0.05,0.0482292279708143,9.2944e-06,2.6,1
8897,9.229,6,0,0.441736514547111,0.00036126,2.6,1
30086,9.229,6,0.05,0.221627200261049,1.1951e-05,2.6,1
30963,9.1367,6,0,0.202375338418107,0.00036394,2.6,1
10569,9.229,5.9091,0,0.134260946773732,0.00036129,2.6,1
8887,11.075,6,0,0.480759571445681,0.00030885,2.6,1
30106,11.075,6,0.05,0.215002216517244,1.2852e-05,2.6,1
30952,11.168,6,0,0.176749842443269,0.0003063,2.6,1
10609,11.075,5.9091,0,0.127488369593806,0.00030908,2.6,1
30930,15.23,6,0,0.468047984153996,0.00019907,2.6,1
8865,15.137,6,0,0.222879992454296,0.00020139,2.6,1
30150,15.137,6,0.05,0.174579424801462,1.253e-05,2.6,1
30149,15.23,6,0.1,0.134492598590246,0.00019907,2.6,1
30920,17.076,6,0,0.534570244723964,0.00015365,2.6,1
8854,17.168,6,0,0.188671851079059,0.00015143,2.6,1
30172,17.168,6,0.05,0.152003667880284,1.1808e-05,2.6,1
30169,17.076,6,0.1,0.124754236316693,0.00015365,2.6,1
8832,21.23,6,0,0.432568527377827,5.8253e-05,2.6,1
30216,21.23,6,0.05,0.222554671267434,8.6945e-06,2.6,1
30898,21.138,6,0,0.209307351957029,6.0283e-05,2.6,1
10829,21.23,5.9091,0,0.135569449397711,5.907e-05,2.6,1
8920,5.0719,6,0,0.44929480780651,0.00043811,2.7,1
30040,5.0719,6,0.05,0.22012304562862,1.0113e-05,2.7,1
30985,5.1638,6,0,0.197886898109131,0.00044058,2.7,1
10477,5.0719,5.9091,0,0.132695248455739,0.00043981,2.7,1
8909,7.0933,6,0,0.778234721362251,0.00042221,2.7,1
30062,7.0933,6,0.05,0.103359618646221,9.2995e-06,2.7,1
30974,7.1852,6,0,0.0611992093089983,0.00041976,2.7,1
10521,7.0933,5.9091,0,0.0572064506825296,0.00042209,2.7,1
30963,9.2067,6,0,0.8234438282918,0.00036193,2.7,1
8898,9.1148,6,0,0.0647543855581626,0.00036459,2.7,1
8897,9.2986,6,0,0.0559540938088773,0.00035927,2.7,1
30084,9.1148,6,0.05,0.0558476923411604,1.1767e-05,2.7,1
8887,11.136,6,0,0.385300610052933,0.00030718,2.7,1
30953,11.044,6,0,0.247693249319744,0.00030974,2.7,1
30106,11.136,6,0.05,0.225132967324918,1.2822e-05,2.7,1
10609,11.136,5.9091,0,0.141873173302405,0.0003074,2.7,1
8865,15.179,6,0,0.52408114002631,0.00020034,2.7,1
30150,15.179,6,0.05,0.202941241856029,1.2508e-05,2.7,1
30930,15.271,6,0,0.155009914655659,0.00019803,2.7,1
10697,15.179,5.9091,0,0.117967703462003,0.00020079,2.7,1
30920,17.109,6,0,0.774621114143108,0.00015287,2.7,1
8855,17.017,6,0,0.0839950605697358,0.00015508,2.7,1
30170,17.017,6,0.05,0.0719485706344224,1.1868e-05,2.7,1
30169,17.109,6,0.1,0.0694352546527345,0.00015287,2.7,1
8832,21.243,6,0,0.336079250953348,5.7966e-05,2.7,1
30898,21.152,6,0,0.301070995645713,5.9987e-05,2.7,1
30216,21.243,6,0.05,0.219136869059897,8.6745e-06,2.7,1
10829,21.243,5.9091,0,0.143712884341042,5.8784e-05,2.7,1
30986,5.0885,6,0,0.725749056326227,0.00043182,2.8,1
8920,5.1807,6,0,0.103421488819721,0.00043554,2.8,1
30040,5.1807,6,0.05,0.0879147857858178,1.0117e-05,2.8,1
30037,5.0885,6,0.1,0.0829146690682339,0.00043182,2.8,1
30975,7.118,6,0,0.617130432517333,0.00042113,2.8,1
8910,7.0257,6,0,0.149506699667731,0.0004235,2.8,1
30060,7.0257,6,0.05,0.124036361342891,9.1159e-06,2.8,1
30059,7.118,6,0.1,0.109326506472046,0.00042113,2.8,1
8898,9.2398,6,0,0.359458373892422,0.00036098,2.8,1
30964,9.1475,6,0,0.272503681541321,0.00036365,2.8,1
30084,9.2398,6,0.05,0.223865249715978,1.1789e-05,2.8,1
10662,9.2398,5.9091,0,0.144172694850279,0.000361,2.8,1
8888,11.085,6,0,0.607914667211714,0.00030863,2.8,1
30104,11.085,6,0.05,0.174682994228042,1.2769e-05,2.8,1
30953,11.177,6,0,0.118424935171104,0.00030607,2.8,1
10702,11.085,5.9091,0,0.0989774033891412,0.00030884,2.8,1
30931,15.236,6,0,0.406321061167613,0.00019891,2.8,1
8866,15.144,6,0,0.261206396464908,0.00020123,2.8,1
30148,15.144,6,0.05,0.194843688580764,1.2513e-05,2.8,1
30147,15.236,6,0.1,0.137628853786715,0.00019891,2.8,1
30921,17.081,6,0,0.601804773786946,0.00015353,2.8,1
8855,17.173,6,0,0.156634119204844,0.00015131,2.8,1
30170,17.173,6,0.05,0.1292278392736,1.18e-05,2.8,1
30167,17.081,6,0.1,0.112333267734609,0.00015353,2.8,1
8833,21.232,6,0,0.415896023006644,5.8209e-05,2.8,1
30214,21.232,6,0.05,0.22419028852951,8.6905e-06,2.8,1
30899,21.14,6,0,0.221811212270215,6.0238e-05,2.8,1
10922,21.232,5.9091,0,0.138102476193631,5.9025e-05,2.8,1
8921,5.0866,6,0,0.634670054688132,0.00042484,2.9,1
30038,5.0866,6,0.05,0.164293757768612,1.1036e-05,2.9,1
30986,5.1784,6,0,0.108476769551286,0.00042858,2.9,1
11614,5.0866,5.9091,0,0.0925594179919697,0.00042698,2.9,1
8910,7.1064,6,0,0.786077767161609,0.00042098,2.9,1
30060,7.1064,6,0.05,0.0998036841162523,9.1236e-06,2.9,1
30976,7.0146,6,0,0.0589098092486469,0.0004232,2.9,1
12681,7.1064,5.9091,0,0.0552087394734915,0.0004209,2.9,1
30964,9.2181,6,0,0.614654606643392,0.00036162,2.9,1
8899,9.1263,6,0,0.150953166624774,0.00036428,2.9,1
30082,9.1263,6,0.05,0.124918525621154,1.1595e-05,2.9,1
30081,9.2181,6,0.1,0.109473701110679,0.00036162,2.9,1
30954,11.054,6,0,0.319633432140539,0.00030949,2.9,1
8888,11.146,6,0,0.319633432140527,0.00030694,2.9,1
30104,11.146,6,0.05,0.21640990269944,1.2738e-05,2.9,1
14815,11.146,5.9091,0,0.144323233019494,0.00030715,2.9,1
8866,15.186,6,0,0.624477899429814,0.00020017,2.9,1
30148,15.186,6,0.05,0.168377929512121,1.2491e-05,2.9,1
30931,15.278,6,0,0.112085776820729,0.00019787,2.9,1
16949,15.186,5.9091,0,0.0950583942373355,0.00020062,2.9,1
30921,17.114,6,0,0.680623284463477,0.00015274,2.9,1
8856,17.022,6,0,0.122163153621639,0.00015495,2.9,1
30168,17.022,6,0.05,0.102846610584098,1.1859e-05,2.9,1
30167,17.114,6,0.1,0.0943669513307848,0.00015274,2.9,1
8833,21.246,6,0,0.319633432140533,5.7919e-05,2.9,1
30899,21.154,6,0,0.319633432140533,5.9938e-05,2.9,1
30214,21.246,6,0.05,0.21640990269944,8.6704e-06,2.9,1
20150,21.246,5.9091,0,0.144323233019493,5.8737e-05,2.9,1
30987,5.1025,6,0,0.926559051934876,0.00041718,3,1
8922,5.0103,6,0,0.0258238308789026,0.00041192,3,1
8921,5.1947,6,0,0.0244603762390448,0.00042245,3,1
30035,5.1025,6,0.1,0.0231567409471766,0.00041718,3,1
30976,7.1305,6,0,0.460805326582132,0.00041982,3,1
8911,7.0383,6,0,0.227788694663776,0.00042205,3,1
30058,7.0383,6,0.05,0.176974095643169,8.9624e-06,3,1
30057,7.1305,6,0.1,0.134431883110923,0.00041982,3,1
30965,9.1586,6,0,0.357688656849883,0.00036335,3,1
8899,9.2507,6,0,0.292077128078594,0.00036069,3,1
30082,9.2507,6,0.05,0.207960351930644,1.1618e-05,3,1
13845,9.2507,5.9091,0,0.14227386314088,0.00036069,3,1
8889,11.094,6,0,0.797464690337928,0.0003084,3,1
30102,11.094,6,0.05,0.0950141064657244,1.268e-05,3,1
30954,11.187,6,0,0.0549975648508938,0.00030584,3,1
14815,11.094,5.9091,0,0.0525236383454537,0.00030859,3,1
30932,15.243,6,0,0.346909789208939,0.00019875,3,1
8867,15.15,6,0,0.298342418719701,0.00020107,3,1
30146,15.15,6,0.05,0.210959947392295,1.2494e-05,3,1
16949,15.15,5.9091,0,0.143787844679066,0.00020152,3,1
30922,17.086,6,0,0.680623284463416,0.00015341,3,1
8856,17.178,6,0,0.122163153621665,0.00015119,3,1
30168,17.178,6,0.05,0.102846610584119,1.1791e-05,3,1
30165,17.086,6,0.1,0.0943669513307999,0.00015341,3,1
8834,21.235,6,0,0.394285439509772,5.8164e-05,3,1
30900,21.142,6,0,0.237930868669692,6.0191e-05,3,1
30212,21.235,6,0.05,0.2261078524896,8.6864e-06,3,1
20150,21.235,5.9091,0,0.141675839330936,5.898e-05,3,1
8922,5.1015,6,0,0.940647752473416,0.00040863,3.1,1
30036,5.1015,6,0.05,0.0282067423947741,1.2095e-05,3.1,1
30988,5.0097,6,0,0.015625377948064,0.00040142,3.1,1
